Comment ID,Channel ID,Comment Create Timestamp,Price,Parent Comment ID,Video ID,Comment Text
UgyZiEa97W6AnIrXLzl4AaABAg,UCPUuVY7w8brL0r__P8UBgyQ,2020-08-17T15:08:23.993636+00:00,0,,G2Gydmk5njM,"{""text"":""In case it is helpful, here are all my van videos in a single playlist ""},{""text"":""https://www.youtube.com/playlist?list=PLxdnSsBqCrrF5nO7cmNTc4cct0miFWdO6"",""playlistLink"":{""externalPlaylistId"":""PLxdnSsBqCrrF5nO7cmNTc4cct0miFWdO6""}},{""text"":"".  Please let me know what you think in the comments.  Thanks for watching!""}"
UgwLw25iqKKfwh4EGll4AaABAg.9CG-oryEJpd9CIv_hWeU7o,UCPUuVY7w8brL0r__P8UBgyQ,2020-08-13T15:32:50.338873+00:00,0,UgwLw25iqKKfwh4EGll4AaABAg,1zIIcYfp5QA,"{""text"":""Glad it was helpful, thanks for watching!""}"
UgyjlLK2Mp6JDnPwRgt4AaABAg.9CH4u1uzDvj9CIvVmZXb-e,UCPUuVY7w8brL0r__P8UBgyQ,2020-08-13T15:32:10.020535+00:00,0,UgyjlLK2Mp6JDnPwRgt4AaABAg,66Up4bJpR80,"{""text"":""I'm glad it worked, thanks for watching!""}"
UgxlEh0LFci94_3oFXp4AaABAg.9CEKtFOcmGb9CEeBhRGijH,UCPUuVY7w8brL0r__P8UBgyQ,2020-08-11T23:43:54.890096+00:00,0,UgxlEh0LFci94_3oFXp4AaABAg,AHj7PQ4SD3w,"{""text"":""It depends.  In areas where there is a support crossbar, you only gain an inch or so.  In other areas, you might gains as much as 5 or 6 inches.""}"
UgzCy3Bx4sd9rGYDz1t4AaABAg,UCPUuVY7w8brL0r__P8UBgyQ,2020-08-10T15:15:18.925288+00:00,0,,NF_Q282V_uo,"{""text"":""In case it is helpful, here is a playlist of all my Blender tutorial videos (""},{""text"":""https://www.youtube.com/playlist?list=PLxdnSsBqCrrG9vYaQMDE0A16c4M52b7vJ"",""playlistLink"":{""externalPlaylistId"":""PLxdnSsBqCrrG9vYaQMDE0A16c4M52b7vJ""}},{""text"":"" ).  Please let me know what you think in the comments below.  Thanks for watching!""}"
UgzgrKdrko6Wh-POuZB4AaABAg.9C95sATlt4Z9CA8QJx4H1F,UCPUuVY7w8brL0r__P8UBgyQ,2020-08-10T05:40:35.425613+00:00,0,UgzgrKdrko6Wh-POuZB4AaABAg,0wuU-7BmtVE,"{""text"":""Thanks for the kind words.  I've got another Blender video coming out tomorrow morning, please feel free to check it out and I hope to hear from you on another video, thanks for watching!""}"
Ugy91jpbe0eFC1flvrh4AaABAg.9C9Wln4X1Lf9CA5bHQGWB_,UCPUuVY7w8brL0r__P8UBgyQ,2020-08-10T05:16:00.525002+00:00,0,Ugy91jpbe0eFC1flvrh4AaABAg,Pl9JZUrEWrQ,"{""text"":""Congrats on the new van, I'm sure you'll love it.  I've also been using mine to travel and have slowly been converting it to a camper setup.  I've got some videos on this at ""},{""text"":""https://www.youtube.com/playlist?list=PLxdnSsBqCrrF5nO7cmNTc4cct0miFWdO6"",""playlistLink"":{""externalPlaylistId"":""PLxdnSsBqCrrF5nO7cmNTc4cct0miFWdO6""}},{""text"":"" in case you are interested.  Thanks for watching!""}"
Ugxf0YDHa-t7ivEMGLZ4AaABAg.9C16bzd7kBz9C3ZtxI8NzZ,UCPUuVY7w8brL0r__P8UBgyQ,2020-08-07T16:26:01.10519+00:00,0,Ugxf0YDHa-t7ivEMGLZ4AaABAg,9GZjtfYOXao,"{""text"":""Glad you liked it, thanks for watching!""}"
UgyA6WHoQfgoRSv4NkF4AaABAg.9C21JXPS6AI9C3ZmbcwWVg,UCPUuVY7w8brL0r__P8UBgyQ,2020-08-07T16:25:00.988605+00:00,0,UgyA6WHoQfgoRSv4NkF4AaABAg,5L-w143fEQA,"{""text"":""Yes, I'm working on the time-lapse video right now, standby!""}"
Ugx598uJ4eUIT_Mp54V4AaABAg.9BuGRnJs5149BuXvlop9IG,UCPUuVY7w8brL0r__P8UBgyQ,2020-08-03T18:56:23.125832+00:00,0,Ugx598uJ4eUIT_Mp54V4AaABAg,Pl9JZUrEWrQ,"{""text"":""@G. Randolph Mayes"",""mention"":{""externalChannelId"":""UCw73YBkMDcpfqKECy3F0IPQ""}},{""text"":"" It's great to have another academic around the channel :).  Another thing to consider is the gas mileage.  I've heard some stories of the older vans getting somewhat poor gas mileage when compared to the newer vans.  After all the camper conversions (including roof racks and other aerodynamically sub-optimal solutions) I can get around 17 MPG on the highway.  If you're planning on doing a lot of driving, the difference in gas mileage might offset some of the initial difference in purchase price.""}"
Ugx598uJ4eUIT_Mp54V4AaABAg.9BuGRnJs5149BuQtODeVsq,UCPUuVY7w8brL0r__P8UBgyQ,2020-08-03T17:54:53.56451+00:00,0,Ugx598uJ4eUIT_Mp54V4AaABAg,Pl9JZUrEWrQ,"{""text"":""Hi Randolph, one of the main requirements for me was to have standing height inside the van without an aftermarket pop-top or something similar.  As such, this drove me towards the Transit, Promaster, or Sprinter config.  As such, I never looked too hard at the older vans like the Express or the Econoline.  After having the Transit for a year I'm very happy with it as it has enough space for what I want to do.  I think I would have a really hard time trying to fit all the stuff I've got into an Express or something smaller.  Thanks for watching and I hope to catch you at another video (I've got a series of videos focused on the van, you can find the playlist in the pinned comment of this video).""}"
UgxE2dAo8c3s1AlJmiJ4AaABAg,UCPUuVY7w8brL0r__P8UBgyQ,2020-08-03T17:40:05.042418+00:00,0,,J5jjCtIT9_8,"{""text"":""In case it is helpful, here are all my van videos in a single playlist ""},{""text"":""https://www.youtube.com/playlist?list=PLxdnSsBqCrrF5nO7cmNTc4cct0miFWdO6"",""playlistLink"":{""externalPlaylistId"":""PLxdnSsBqCrrF5nO7cmNTc4cct0miFWdO6""}},{""text"":"".  Please let me know what you think in the comments.  Thanks for watching!""}"
UgzN9Gw7wcp5l5GUzRJ4AaABAg.9BL8Dk0ho5f9BtBuyeDIu4,UCPUuVY7w8brL0r__P8UBgyQ,2020-08-03T06:24:47.808733+00:00,0,UgzN9Gw7wcp5l5GUzRJ4AaABAg,veK-LVRTHpo,"{""text"":""@Roland W."",""mention"":{""externalChannelId"":""UCT2cadwARlAKAMzX1YHTs6A""}},{""text"":"" Thanks for the sub!  I'm not planning on a roof fan.  I find I don't really need it as I don't cook in the van and I've got a bug screen for the summer so we just sleep with the doors open.  I hope to catch you at a future van video, thanks for watching!""}"
UgxnkCeaib_FPi7Xtxh4AaABAg.9BsQYkiANCr9BtBfzVmLnU,UCPUuVY7w8brL0r__P8UBgyQ,2020-08-03T06:22:45.03598+00:00,0,UgxnkCeaib_FPi7Xtxh4AaABAg,veK-LVRTHpo,"{""text"":""Unfortunately I don't think that will work, you run into the same interference issues.""}"
Ugy2anKKiuFNu1uNCp14AaABAg.9BmiMmNumL29BtBWASm8KI,UCPUuVY7w8brL0r__P8UBgyQ,2020-08-03T06:21:16.400044+00:00,0,Ugy2anKKiuFNu1uNCp14AaABAg,Z_V93Ex2VFc,"{""text"":""Awesome, thanks for the sub.  More van videos are coming soon so please stand by :)""}"
UgxzfO_GBaM2Iy4cZrt4AaABAg.9BpmGczTN5h9BtBQOK80qt,UCPUuVY7w8brL0r__P8UBgyQ,2020-08-03T06:20:29.074929+00:00,0,UgxzfO_GBaM2Iy4cZrt4AaABAg,Pl9JZUrEWrQ,"{""text"":""I'm working on a video showing the kitchen pod in the van, standby :)""}"
UgwAAw46Pj0X8k2oxH14AaABAg.9BeAZDw6-Ew9BkT4DQrm9v,UCPUuVY7w8brL0r__P8UBgyQ,2020-07-30T21:01:34.742941+00:00,0,UgwAAw46Pj0X8k2oxH14AaABAg,m7c45On2eYk,"{""text"":""Thanks, there are several more Blender tutorials on the channel, please feel free to check them out.""}"
UgzM2Ql3DG8zytWKJtx4AaABAg.9Bd7_4Z0C089BkT-3tvWQE,UCPUuVY7w8brL0r__P8UBgyQ,2020-07-30T21:00:52.547569+00:00,0,UgzM2Ql3DG8zytWKJtx4AaABAg,M6FQfLmir0I,"{""text"":""Glad it was helpful!""}"
Ugywc6aU3u3eukCdEQJ4AaABAg.9Bh_Wq8Fjp29Bj4XIKyM8R,UCPUuVY7w8brL0r__P8UBgyQ,2020-07-30T08:07:51.352319+00:00,0,Ugywc6aU3u3eukCdEQJ4AaABAg,m5sEln5bWuM,"{""text"":""I'm glad it was helpful. There are other similar videos on the channel please feel free to check them out and let me know what you think in the comments. Thanks for watching!""}"
Ugyiocr_e6m9g-g1jmV4AaABAg.9Bg5uz5jCEY9BhKuOG6kid,UCPUuVY7w8brL0r__P8UBgyQ,2020-07-29T15:52:28.428916+00:00,0,Ugyiocr_e6m9g-g1jmV4AaABAg,Z_V93Ex2VFc,"{""text"":""The two front windows do, the rest do not.""}"
UgxGqnoka14yGUpLtJl4AaABAg.9Bgq1u_rbb29BhKrWgnktx,UCPUuVY7w8brL0r__P8UBgyQ,2020-07-29T15:52:04.942593+00:00,0,UgxGqnoka14yGUpLtJl4AaABAg,xlQ99tsv74A,"{""text"":""These will resume later in the summer.""}"
UgyIQrFXiDz5bCi3sYt4AaABAg.9Bd9BtLimqA9BfQ4jYCtgE,UCPUuVY7w8brL0r__P8UBgyQ,2020-07-28T21:59:13.980201+00:00,0,UgyIQrFXiDz5bCi3sYt4AaABAg,j-utznrXmcY,"{""text"":""@fizixx"",""mention"":{""externalChannelId"":""UC9c0Tt9tQsqW81rAWMoIF4g""}},{""text"":"" Stay tuned, I'm going to be releasing a lot more Mathematica videos (probably starting in early Sept)""}"
UgyIQrFXiDz5bCi3sYt4AaABAg.9Bd9BtLimqA9Bd9rV8Zf79,UCPUuVY7w8brL0r__P8UBgyQ,2020-07-28T00:58:59.829074+00:00,0,UgyIQrFXiDz5bCi3sYt4AaABAg,j-utznrXmcY,"{""text"":""You're welcome.  There are several other Mathematica tutorials on the channel, please feel free to check them out.  Thanks for watching!""}"
UgzqaVzTM7xZpIF-naZ4AaABAg.9Bc_PAbUsiq9Bchg90hWh4,UCPUuVY7w8brL0r__P8UBgyQ,2020-07-27T20:44:02.558402+00:00,0,UgzqaVzTM7xZpIF-naZ4AaABAg,5L-w143fEQA,"{""text"":""No prob.  I've got several more Blender tutorials coming out soon.  Thanks for watching!""}"
UgxCHnKccCiDb2hFGmB4AaABAg.9BcBvwQccCL9BcJUhWP0XK,UCPUuVY7w8brL0r__P8UBgyQ,2020-07-27T17:03:53.416826+00:00,0,UgxCHnKccCiDb2hFGmB4AaABAg,xlQ99tsv74A,"{""text"":""Eran, thanks for watching, I hope to catch you at a future video!""}"
UgyBu0XxxzwEMQYcygt4AaABAg.9BW1FCu7uG79BYCVOvTkos,UCPUuVY7w8brL0r__P8UBgyQ,2020-07-25T17:26:36.888716+00:00,0,UgyBu0XxxzwEMQYcygt4AaABAg,GJBc6z6p0KQ,"{""text"":""That sounds like a great project, keep me posted!""}"
UgwPLTnxSV12bc1edg94AaABAg.9BWDIcD99YN9BYCFlrTrlN,UCPUuVY7w8brL0r__P8UBgyQ,2020-07-25T17:24:28.896611+00:00,0,UgwPLTnxSV12bc1edg94AaABAg,4zXO2ooYl4Y,"{""text"":""Glad I could help!""}"
UgzbKhj94AYqRO58SDd4AaABAg.9BYC715IUP39BYCDfmvmfj,UCPUuVY7w8brL0r__P8UBgyQ,2020-07-25T17:24:11.737909+00:00,0,UgzbKhj94AYqRO58SDd4AaABAg, -OyRCgv-hPs,"{""text"":""I'm glad it was helpful.  This is part of a series of videos (see the pinned comment).  Please feel free to check them out and let me know what you think, thanks for watching.""}"
UgwIfvQ29ZApglJz3sN4AaABAg.9BXfjStqEYG9BY9l4O1jIK,UCPUuVY7w8brL0r__P8UBgyQ,2020-07-25T17:02:40.683415+00:00,0,UgwIfvQ29ZApglJz3sN4AaABAg,HAEBJ3z42Wg,"{""text"":""I'm glad it was helpful thanks for watching!""}"
UgyBu0XxxzwEMQYcygt4AaABAg.9BW1FCu7uG79BW1v4E3y7p,UCPUuVY7w8brL0r__P8UBgyQ,2020-07-24T21:15:39.399593+00:00,0,UgyBu0XxxzwEMQYcygt4AaABAg,GJBc6z6p0KQ,"{""text"":""Carmel, thanks for the great comment and historical perspective.  It is great to hear your experience as it helps people appreciate the tools they have today as opposed to what was being done in the good old days of engineering.  If you are interested, there is a follow in sequence of videos that show how some of this is implemented on some hardware, please feel free to check out the video and I'd love to hear your perspective.  I hope to catch you at another video, thanks for watching!""}"
Ugx0BL8XwmP2riOqwMt4AaABAg.9BTsM9HuSjg9BTv3pWVHYf,UCPUuVY7w8brL0r__P8UBgyQ,2020-07-24T01:28:36.135122+00:00,0,Ugx0BL8XwmP2riOqwMt4AaABAg,0SsDbT-J8cU,"{""text"":""I actually did have to replace a fuse I blew.  I do recall it being somewhat awkward.  Did you check out the user manual?  There is a good listing of what each fuse protects (I show this in ""},{""text"":""https://youtu.be/wb3Dq4NM3QY?t=143)"",""videoLink"":{""externalVideoId"":""wb3Dq4NM3QY""}},{""text"":"".  There is another fuse box under the hood of the van so perhaps the fuse you blew is located there instead.  Thanks for watching!""}"
UgwfG2K3XqePdOhvowB4AaABAg.99h01Q5xcET9BT5Rx-xkRH,UCPUuVY7w8brL0r__P8UBgyQ,2020-07-23T17:48:46.42931+00:00,0,UgwfG2K3XqePdOhvowB4AaABAg,m7c45On2eYk,"{""text"":""Glad I could help.  I have a series of videos on Blender for video editing (with more coming out in the near future), please feel free to check them out.  Thanks for watching!""}"
UgxEN0OrNO-PG0BaUL94AaABAg.9AcDxzWYEoQ9BT5O5sXRkT,UCPUuVY7w8brL0r__P8UBgyQ,2020-07-23T17:48:14.882308+00:00,0,UgxEN0OrNO-PG0BaUL94AaABAg,m7c45On2eYk,"{""text"":""Glad I could help.  I have a series of videos on Blender for video editing (with more coming out in the near future), please feel free to check them out.  Thanks for watching!""}"
Ugwi-zATXEmx-EV2Nwp4AaABAg.9AqosDr79fj9BT5MWKHP01,UCPUuVY7w8brL0r__P8UBgyQ,2020-07-23T17:48:01.926648+00:00,0,Ugwi-zATXEmx-EV2Nwp4AaABAg,m7c45On2eYk,"{""text"":""Glad I could help.  I have a series of videos on Blender for video editing (with more coming out in the near future), please feel free to check them out.  Thanks for watching!""}"
Ugyt5G8BLx-FV0WekqJ4AaABAg.9B4Z8lcqJyk9BT5KXV-tR5,UCPUuVY7w8brL0r__P8UBgyQ,2020-07-23T17:47:45.676038+00:00,0,Ugyt5G8BLx-FV0WekqJ4AaABAg,m7c45On2eYk,"{""text"":""Glad I could help.  I have a series of videos on Blender for video editing (with more coming out in the near future), please feel free to check them out.  Thanks for watching!""}"
UgyPzujngNYpLksWNBB4AaABAg.9B7WX7jXExy9BT5JHwA07G,UCPUuVY7w8brL0r__P8UBgyQ,2020-07-23T17:47:35.509336+00:00,0,UgyPzujngNYpLksWNBB4AaABAg,m7c45On2eYk,"{""text"":""Glad I could help.  I have a series of videos on Blender for video editing (with more coming out in the near future), please feel free to check them out.  Thanks for watching!""}"
UgyZ_exIrlR4webfLZJ4AaABAg.9B8zf0ZVoZH9BT5IO3aU6P,UCPUuVY7w8brL0r__P8UBgyQ,2020-07-23T17:47:28.083704+00:00,0,UgyZ_exIrlR4webfLZJ4AaABAg,m7c45On2eYk,"{""text"":""Glad I could help.  I have a series of videos on Blender for video editing (with more coming out in the near future), please feel free to check them out.  Thanks for watching!""}"
Ugwmf2VTVoq53FCrxRt4AaABAg.9B9Hdin3ryh9BT5GapWXPU,UCPUuVY7w8brL0r__P8UBgyQ,2020-07-23T17:47:13.498194+00:00,0,Ugwmf2VTVoq53FCrxRt4AaABAg,m7c45On2eYk,"{""text"":""Glad I could help.  I have a series of videos on Blender for video editing (with more coming out in the near future), please feel free to check them out.  Thanks for watching!""}"
UgzcJPByBbZJ9oiuT9F4AaABAg.9B9wDZip8hy9BT5F1c4fBN,UCPUuVY7w8brL0r__P8UBgyQ,2020-07-23T17:47:00.64454+00:00,0,UgzcJPByBbZJ9oiuT9F4AaABAg,m7c45On2eYk,"{""text"":""Glad I could help.  I have a series of videos on Blender for video editing (with more coming out in the near future), please feel free to check them out.  Thanks for watching!""}"
Ugy4n4RrUKnaCyxGl854AaABAg.9BIeQQweZAv9BT5DTXCT3B,UCPUuVY7w8brL0r__P8UBgyQ,2020-07-23T17:46:47.865504+00:00,0,Ugy4n4RrUKnaCyxGl854AaABAg,m7c45On2eYk,"{""text"":""Glad I could help.  I have a series of videos on Blender for video editing (with more coming out in the near future), please feel free to check them out.  Thanks for watching!""}"
Ugz5fsBwLGnkG9WEsh94AaABAg.9BHB_MXNBQy9BT5CP7gNrU,UCPUuVY7w8brL0r__P8UBgyQ,2020-07-23T17:46:39.088499+00:00,0,Ugz5fsBwLGnkG9WEsh94AaABAg,m7c45On2eYk,"{""text"":""Glad I could help.  I have a series of videos on Blender for video editing (with more coming out in the near future), please feel free to check them out.  Thanks for watching!""}"
Ugxcewkm0BvZ4s9V77R4AaABAg.9BT3z2c81SP9BT5Ap1TrWe,UCPUuVY7w8brL0r__P8UBgyQ,2020-07-23T17:46:26.159124+00:00,0,Ugxcewkm0BvZ4s9V77R4AaABAg,m7c45On2eYk,"{""text"":""Glad I could help.  I have a series of videos on Blender for video editing (with more coming out in the near future), please feel free to check them out.  Thanks for watching!""}"
UgzWvwmimmKMmYeSOLR4AaABAg.98PbkveHDi-9BT46jmI2fh,UCPUuVY7w8brL0r__P8UBgyQ,2020-07-23T17:37:08.446844+00:00,0,UgzWvwmimmKMmYeSOLR4AaABAg,AHj7PQ4SD3w,"{""text"":""I'm working on putting the video together that focuses on the TV setup.  I'll be sure to address these items in the video so please stay tuned!""}"
UgxyNHzvWDWQesBsTRV4AaABAg.9BGJCkrrY3M9BT41c2Iwdn,UCPUuVY7w8brL0r__P8UBgyQ,2020-07-23T17:36:26.47881+00:00,0,UgxyNHzvWDWQesBsTRV4AaABAg,AHj7PQ4SD3w,"{""text"":""I haven't touched the airbags as I also have kids that I want to keep protected by OEM equipment.""}"
Ugx-auNzcbtCHfzTIgd4AaABAg.9BSiRJjCNfW9BSs7uIE-mK,UCPUuVY7w8brL0r__P8UBgyQ,2020-07-23T15:43:42.217438+00:00,0,Ugx-auNzcbtCHfzTIgd4AaABAg,veK-LVRTHpo,"{""text"":""Hi Balaji, more controls and other technical engineering videos are coming in the near future so please keep your eye out.  Thanks for watching!""}"
UgznUYY3PyK_ilBqVKx4AaABAg.9BNiOtOwO479BQg06NKMlm,UCPUuVY7w8brL0r__P8UBgyQ,2020-07-22T19:19:17.981177+00:00,0,UgznUYY3PyK_ilBqVKx4AaABAg,AHj7PQ4SD3w,"{""text"":""I removed the headliner so I could install lights and run wires.  I ended up not dealing with insulation as I discovered I really don't need it for my purposes.  I hope this helps.""}"
UgxjWqsUgI3FYyzw8EB4AaABAg.9BNv1kSHQ9Q9BQfuK48P3C,UCPUuVY7w8brL0r__P8UBgyQ,2020-07-22T19:18:22.436781+00:00,0,UgxjWqsUgI3FYyzw8EB4AaABAg,XsaSySuIDOw,"{""text"":""You are welcome!""}"
Ugw69kp_SNbUY7TvUKB4AaABAg.9BOHlpiA2vn9BQft0pUlmt,UCPUuVY7w8brL0r__P8UBgyQ,2020-07-22T19:18:11.807239+00:00,0,Ugw69kp_SNbUY7TvUKB4AaABAg,4BJ-GpYbZlU,"{""text"":""Glad you enjoy it!""}"
UgxytmALpLSyKXiF0TF4AaABAg.9BP3O3hV5dI9BQfrWrBGCN,UCPUuVY7w8brL0r__P8UBgyQ,2020-07-22T19:17:59.523518+00:00,0,UgxytmALpLSyKXiF0TF4AaABAg,Fh3nMi87cB8,"{""text"":""My pleasure!""}"
UgxYOloNyuVdo3agnQt4AaABAg.9BQRyyOyxGw9BQfqZ9drf1,UCPUuVY7w8brL0r__P8UBgyQ,2020-07-22T19:17:51.588974+00:00,0,UgxYOloNyuVdo3agnQt4AaABAg,0wuU-7BmtVE,"{""text"":""Glad you like them!""}"
Ugzx8rWmC1cHBpdraoR4AaABAg.9BErnXnyGg79BNdzOmstFH,UCPUuVY7w8brL0r__P8UBgyQ,2020-07-21T15:03:52.101196+00:00,0,Ugzx8rWmC1cHBpdraoR4AaABAg,m7c45On2eYk,"{""text"":""Glad it was helpful!""}"
Ugw5i02ih2cWI1hbsO54AaABAg.9BL0MDGye4x9BL9wYtwgz-,UCPUuVY7w8brL0r__P8UBgyQ,2020-07-20T15:54:07.087554+00:00,0,Ugw5i02ih2cWI1hbsO54AaABAg,veK-LVRTHpo,"{""text"":""Hi Bliss, that is great that you've got a Transit.  I don't know about you but I find the conversion process both fun and frustrating at the same time.  Keep me posted on your conversion and I hope to hear from you again on another video.  Thanks for watching!""}"
UgzN9Gw7wcp5l5GUzRJ4AaABAg,UCPUuVY7w8brL0r__P8UBgyQ,2020-07-20T15:39:07.651677+00:00,0,,veK-LVRTHpo,"{""text"":""In case it is helpful, here are all my van videos in a single playlist ""},{""text"":""https://www.youtube.com/playlist?list=PLxdnSsBqCrrF5nO7cmNTc4cct0miFWdO6"",""playlistLink"":{""externalPlaylistId"":""PLxdnSsBqCrrF5nO7cmNTc4cct0miFWdO6""}},{""text"":"".  Please let me know what you think in the comments.  Thanks for watching!""}"
