Comment ID,Channel ID,Comment Create Timestamp,Price,Parent Comment ID,Post ID,Video ID,Comment Text
UgynWbKVunn4IVtn0ht4AaABAg.9cbYA_wiOn39ccDt6w6PZr,UCPUuVY7w8brL0r__P8UBgyQ,2022-06-23T14:53:58.03134+00:00,0,UgynWbKVunn4IVtn0ht4AaABAg,,im19KuzjWwo,"{""text"":""Hi Dries,""},{""text"":""\n""},{""text"":""Thanks for the kind words, I'm glad you enjoyed the video.  If you find these videos helpful, I hope you'll consider supporting the channel via Patreon at ""},{""text"":""https://www.patreon.com/christopherwlum"",""link"":{""linkUrl"":""https://www.patreon.com/christopherwlum""}},{""text"":"" or via the 'Thanks' button underneath the video.  Given your interest in this topic, I'd love to have you a as a Patron as I'm able to talk/interact personally with all Patrons.  Thanks for watching!""},{""text"":""\n""},{""text"":""-Chris""}"
UgzcQU1Aytc1Sz84caJ4AaABAg.9cbiXRFhfcZ9ccDs2Nnxl1,UCPUuVY7w8brL0r__P8UBgyQ,2022-06-23T14:53:49.265103+00:00,0,UgzcQU1Aytc1Sz84caJ4AaABAg,,FDK0bOmOjZo,"{""text"":""Hi Victor,""},{""text"":""\n""},{""text"":""Thanks for the kind words, I'm glad you enjoyed the video.  If you find these videos helpful, I hope you'll consider supporting the channel via Patreon at ""},{""text"":""https://www.patreon.com/christopherwlum"",""link"":{""linkUrl"":""https://www.patreon.com/christopherwlum""}},{""text"":"" or via the 'Thanks' button underneath the video.  Given your interest in this topic, I'd love to have you a as a Patron as I'm able to talk/interact personally with all Patrons.  Thanks for watching!""},{""text"":""\n""},{""text"":""-Chris""}"
Ugxe045gQYSNbekqnsF4AaABAg.9cb2cTD9EkF9cb4gSOwacl,UCPUuVY7w8brL0r__P8UBgyQ,2022-06-23T04:14:21.276055+00:00,0,Ugxe045gQYSNbekqnsF4AaABAg,,7E9y3uAliNs,"{""text"":""Hi foxcatch,""},{""text"":""\n""},{""text"":""I believe I've seen your comments in some of the optimization videos.  If you find these videos helpful, I hope you'll consider supporting the channel via Patreon at ""},{""text"":""https://www.patreon.com/christopherwlum"",""link"":{""linkUrl"":""https://www.patreon.com/christopherwlum""}},{""text"":"" or via the 'Thanks' button underneath the video.  Given your interest in this topic, I'd love to have you a as a Patron as I'm able to talk/interact personally with all Patrons.  Thanks for watching!""},{""text"":""\n""},{""text"":""-Chris""}"
UgyDZ2GOIqhYUHz3D0F4AaABAg.9cXrd22LCMQ9cYEZ4K5sq8,UCPUuVY7w8brL0r__P8UBgyQ,2022-06-21T16:23:37.810674+00:00,0,UgyDZ2GOIqhYUHz3D0F4AaABAg,,UWrkh_N1bfE,"{""text"":""Hi habcollector,""},{""text"":""\n""},{""text"":""\n""},{""text"":""First let me say thank you for your generous support of the channel, it is very much appreciated!""},{""text"":""\n""},{""text"":""\n""},{""text"":""Do you have any particular interests in terms of videos or topics?  I try to prioritize request made by interested parties as much as possible as I plan future videos.""},{""text"":""\n""},{""text"":""\n""},{""text"":""In any event, I want to again say thank you for your contribution and for supporting the channel.  I hope to hear from you at a future YouTube video or on Patreon!""},{""text"":""\n""},{""text"":""\n""},{""text"":""-Chris""}"
Ugz_BmTz5X-XeIGjl_Z4AaABAg.9cVh9Adldro9cWzzoi8g-s,UCPUuVY7w8brL0r__P8UBgyQ,2022-06-21T04:48:22.017101+00:00,0,Ugz_BmTz5X-XeIGjl_Z4AaABAg,,UWrkh_N1bfE,"{""text"":""Hi,""},{""text"":""\n""},{""text"":""Thanks for the kind words, I'm glad you enjoyed the video.  If you find these videos helpful, I hope you'll consider supporting the channel via Patreon at ""},{""text"":""https://www.patreon.com/christopherwlum"",""link"":{""linkUrl"":""https://www.patreon.com/christopherwlum""}},{""text"":"" or via the 'Thanks' button underneath the video.  Given your interest in this topic, I'd love to have you a as a Patron as I'm able to talk/interact personally with all Patrons.  Thanks for watching!""},{""text"":""\n""},{""text"":""-Chris""}"
UgzrS1l0crIhCoDZoKV4AaABAg.9cVuba1BNRL9cWzzIasSuc,UCPUuVY7w8brL0r__P8UBgyQ,2022-06-21T04:48:17.776457+00:00,0,UgzrS1l0crIhCoDZoKV4AaABAg,,RLWe8dZeuEs,"{""text"":""Hi,""},{""text"":""\n""},{""text"":""Thanks for the kind words, I'm glad you enjoyed the video.  If you find these videos helpful, I hope you'll consider supporting the channel via Patreon at ""},{""text"":""https://www.patreon.com/christopherwlum"",""link"":{""linkUrl"":""https://www.patreon.com/christopherwlum""}},{""text"":"" or via the 'Thanks' button underneath the video.  Given your interest in this topic, I'd love to have you a as a Patron as I'm able to talk/interact personally with all Patrons.  Thanks for watching!""},{""text"":""\n""},{""text"":""-Chris""}"
UgwLXn_V21YfKN10s7R4AaABAg.9cWBxgQW72E9cWzyk9eLe8,UCPUuVY7w8brL0r__P8UBgyQ,2022-06-21T04:48:13.223446+00:00,0,UgwLXn_V21YfKN10s7R4AaABAg,,qcFdpBi5i38,"{""text"":""Hi,""},{""text"":""\n""},{""text"":""Thanks for the kind words, I'm glad you enjoyed the video.  If you find these videos helpful, I hope you'll consider supporting the channel via Patreon at ""},{""text"":""https://www.patreon.com/christopherwlum"",""link"":{""linkUrl"":""https://www.patreon.com/christopherwlum""}},{""text"":"" or via the 'Thanks' button underneath the video.  Given your interest in this topic, I'd love to have you a as a Patron as I'm able to talk/interact personally with all Patrons.  Thanks for watching!""},{""text"":""\n""},{""text"":""-Chris""}"
UgwQNs4K2ejm2WhpOMR4AaABAg.9cWEDYzF_cF9cWzyA4wrZD,UCPUuVY7w8brL0r__P8UBgyQ,2022-06-21T04:48:08.50303+00:00,0,UgwQNs4K2ejm2WhpOMR4AaABAg,,OUwfE_-tcfo,"{""text"":""Hi,""},{""text"":""\n""},{""text"":""Thanks for the kind words, I'm glad you enjoyed the video.  If you find these videos helpful, I hope you'll consider supporting the channel via Patreon at ""},{""text"":""https://www.patreon.com/christopherwlum"",""link"":{""linkUrl"":""https://www.patreon.com/christopherwlum""}},{""text"":"" or via the 'Thanks' button underneath the video.  Given your interest in this topic, I'd love to have you a as a Patron as I'm able to talk/interact personally with all Patrons.  Thanks for watching!""},{""text"":""\n""},{""text"":""-Chris""}"
UgxN2AcRtO2jD73KBFF4AaABAg.9cTKYKtePKF9cUWvFmdclF,UCPUuVY7w8brL0r__P8UBgyQ,2022-06-20T05:47:07.131837+00:00,0,UgxN2AcRtO2jD73KBFF4AaABAg,,ZSNl5crAvsw,"{""text"":""Hi Mostafa,""},{""text"":""\n""},{""text"":""Thanks for the kind words, I'm glad you enjoyed the video.  If you find these videos helpful, I hope you'll consider supporting the channel via Patreon at ""},{""text"":""https://www.patreon.com/christopherwlum"",""link"":{""linkUrl"":""https://www.patreon.com/christopherwlum""}},{""text"":"" or via the 'Thanks' button underneath the video.  Given your interest in this topic, I'd love to have you a as a Patron as I'm able to talk/interact personally with all Patrons.  Thanks for watching!""},{""text"":""\n""},{""text"":""-Chris""}"
UgwG1aecjGZFKQlgm6h4AaABAg.9cURSLpMBeV9cUWqksQM5N,UCPUuVY7w8brL0r__P8UBgyQ,2022-06-20T05:46:30.303023+00:00,0,UgwG1aecjGZFKQlgm6h4AaABAg,,vcSS79f0nLQ,"{""text"":""Glad it was helpful, thanks for watching!""}"
